user_id,book_id,rating
104,8196,1
104,901,5
104,1235,1
104,1215,5
104,4473,5
104,3939,3
104,5429,1
104,1312,1
104,2297,1
104,7700,3
104,4205,1
104,5758,4
104,5275,1
104,7553,3
104,3765,2
105,7913,2
105,6416,2
105,9850,4
105,534,5
105,102,1
105,8159,4
105,2410,4
105,8033,2
105,7948,1
105,3395,1
106,5906,5
106,6678,5
106,7187,3
106,7281,2
106,9358,1
106,5084,1
106,3946,4
106,8279,1
106,948,2
106,8823,1
106,8734,5
106,3941,4
106,111,5
106,5696,2
106,6651,5
106,9221,1
106,2029,5
106,6217,3
106,7432,5
106,43,1
107,4463,2
107,6927,2
107,314,1
107,1646,1
107,6073,3
107,1471,2
107,1350,2
107,8047,1
107,5832,1
107,7757,3
107,2919,1
107,7793,1
108,7992,5
108,3709,4
108,3966,5
108,7291,2
108,7807,5
108,694,4
108,1997,3
108,8591,1
108,7721,1
108,4541,1
108,7019,2
108,2896,1
108,4585,3
108,7741,2
108,2985,1
108,9318,3
109,811,2
109,6452,1
109,1572,4
109,7538,2
109,3842,3
109,875,3
109,9136,3
109,3754,3
109,8557,4
109,4699,4
109,8705,3
109,5968,2
109,5187,1
109,2286,1
109,454,3
110,9314,2
110,2717,4
110,7529,2
110,7075,1
110,4860,5
110,895,5
110,8014,2
110,3618,1
110,7752,3
110,5329,3
110,7476,3
110,2389,4
110,8300,4
110,743,1
110,7164,1
110,1687,1
110,5173,1
110,2699,3
110,2930,3
110,4621,1
110,3164,3
110,6423,1
110,9628,1
110,7443,4
110,5106,1
110,8766,3
110,690,2
111,4799,2
111,9463,1
111,2506,3
111,7189,3
111,2460,3
111,9779,2
111,5255,4
111,5361,1
111,2465,5
111,7834,5
111,6026,1
111,1203,1
111,4632,2
111,9068,3
111,3094,1
111,311,5
111,9984,5
112,5188,2
112,6671,5
112,778,4
112,9077,1
112,6133,2
112,3127,4
112,608,3
112,920,5
112,7982,2
112,6703,4
112,1113,3
112,6474,2
112,728,2
112,631,1
112,2785,2
112,3191,5
112,7607,3
112,5295,3
112,7062,4
112,6567,5
112,5726,5
112,9411,3
112,7368,2
112,7282,1
113,2594,2
113,2149,5
113,5259,2
113,1520,1
113,4927,4
113,8939,5
113,2605,5
113,3818,1
113,2584,3
113,7162,4
113,9209,1
113,7590,1
113,2255,5
113,9440,1
113,9904,3
113,1290,1
113,4165,1
113,7595,4
113,5121,4
113,5506,2
113,7531,5
113,5709,2
113,2882,4
114,9973,2
114,7776,1
114,4958,2
114,9401,3
114,1933,4
114,9418,2
114,3503,5
114,6148,5
114,6774,3
114,7872,2
114,6729,2
115,534,3
115,1044,4
115,8435,5
115,1471,2
115,9400,1
115,6704,4
115,7382,2
115,3179,1
115,1621,2
115,2220,4
116,7244,4
116,910,5
116,2663,1
116,5385,2
116,6871,1
116,2462,3
116,3674,4
116,4451,3
116,149,5
116,5695,3
116,7109,2
116,7448,1
116,4280,3
116,6652,2
117,3758,1
117,7040,3
117,6551,4
117,9059,1
117,9609,4
117,3721,1
117,8865,1
117,7470,2
117,6879,3
117,1810,3
117,132,2
117,4745,3
117,4862,5
117,924,1
117,747,1
117,4424,2
117,2235,1
117,300,5
117,1385,1
117,5531,4
117,2105,2
117,7547,3
118,9416,4
118,1886,4
118,3138,3
118,9168,3
118,3624,2
118,8784,1
118,9330,3
118,5784,4
118,351,5
118,4910,1
118,9367,5
118,1076,2
118,253,3
118,4590,1
118,3785,5
118,5116,5
118,7818,1
118,8819,3
118,9717,3
118,5234,4
118,3135,4
118,2227,1
118,7538,2
119,5472,4
119,118,4
119,1142,5
119,5120,5
119,2552,3
119,4879,3
119,8339,1
119,9830,4
119,367,5
119,1884,1
119,1984,5
119,9423,1
119,1939,4
119,6547,1
120,7780,4
120,4535,1
120,2532,5
120,5211,2
120,5513,2
120,7050,2
120,9279,3
120,52,2
120,6786,3
120,7301,4
120,2690,3
120,3664,2
120,2577,1
121,5834,2
121,414,4
121,2635,2
121,1271,5
121,8429,2
121,9864,1
121,5869,2
121,620,4
121,1002,2
121,7028,1
121,7346,5
121,9637,5
121,6936,5
121,5643,2
121,8229,4
121,5377,5
121,2665,4
121,6493,5
121,3309,3
121,1101,3
121,134,5
121,7841,2
121,9781,1
121,9639,3
121,3372,2
122,3066,5
122,6595,4
122,8893,3
122,2238,3
122,7343,2
122,2845,2
122,6135,3
122,2847,2
122,1204,1
122,7176,1
122,7319,2
122,5729,5
122,3045,1
122,9982,4
122,5523,3
122,1364,2
122,9710,4
122,5090,2
122,8812,3
122,6402,1
122,5553,2
122,5410,4
122,2977,1
122,1202,1
122,522,3
123,791,3
123,8584,3
123,32,5
123,5354,1
123,2905,1
123,7918,5
123,8861,3
123,6654,2
123,9583,3
123,5453,4
123,306,2
123,6309,2
123,8786,1
123,1950,3
123,9349,5
123,1061,3
123,4879,3
123,5035,2
124,8956,2
124,9971,5
124,5224,5
124,430,2
124,2722,4
124,5650,1
124,7635,4
124,16,4
124,1841,5
124,4749,4
124,1472,3
124,3088,3
124,4541,5
124,8689,4
124,2983,3
124,4494,3
124,5813,5
124,737,1
124,3334,3
124,6281,1
124,1937,3
124,4977,1
125,5202,1
125,6456,4
125,7983,1
125,262,2
125,5375,3
125,723,3
125,562,1
125,2315,4
125,1115,1
125,3591,1
125,2623,2
126,1529,5
126,6670,1
126,6243,4
126,9815,1
126,3521,4
126,4184,2
126,4956,3
126,2140,3
126,1900,2
126,7285,1
126,9944,4
126,2606,4
126,5030,2
126,5216,5
126,9078,5
126,3116,3
126,2172,1
126,5872,5
126,3369,4
126,1769,3
126,5859,3
126,9165,5
126,4935,2
126,2031,4
126,5142,5
127,9176,5
127,3004,4
127,1440,5
127,3501,3
127,1181,1
127,5591,2
127,4726,5
127,294,5
127,5159,5
127,8828,3
127,8245,2
127,4050,1
127,2962,3
127,1162,5
127,1582,5
127,7364,3
127,8563,3
127,2624,5
127,7485,5
127,5134,4
127,8991,5
128,5599,5
128,7733,4
128,8941,4
128,3166,2
128,2878,3
128,8675,4
128,9169,5
128,8142,2
128,9975,4
128,1861,2
128,6104,4
128,7022,2
128,1133,1
128,8071,1
128,4540,2
128,6745,5
128,2288,3
128,7568,3
129,4098,4
129,2367,1
129,9115,2
129,733,1
129,1927,3
129,7718,5
129,8021,4
129,7398,2
129,7998,1
129,8588,4
129,9899,5
129,9914,4
129,1943,3
130,4690,4
130,6651,1
130,2722,1
130,8057,2
130,9932,3
130,275,3
130,4556,5
130,7927,4
130,3249,3
130,4700,3
130,1191,2
130,1912,1
130,2157,1
130,7317,5
130,186,5
130,26,5
130,9450,4
130,1724,5
130,3588,1
130,6033,5
130,9809,1
130,5332,1
130,5474,2
130,3779,3
130,9215,3
131,2241,3
131,160,2
131,4278,1
131,3982,2
131,7926,5
131,1070,2
131,3978,5
131,6085,2
131,4718,3
131,8733,1
131,2376,2
131,333,4
131,5261,4
131,1280,5
131,2615,4
131,8090,4
131,8329,5
131,2411,1
131,9771,5
131,9113,5
131,2910,2
131,1446,3
131,7067,3
131,2346,4
131,521,3
132,2961,3
132,4659,2
132,6584,4
132,7896,1
132,801,4
132,1284,2
132,2051,2
132,5558,3
132,6751,1
132,959,5
132,8600,2
132,4756,5
132,5322,3
132,8051,5
132,9259,3
132,6320,1
132,9103,2
132,2686,5
132,2893,3
132,5441,3
132,2053,2
132,922,4
132,4826,4
132,7328,4
132,1784,2
132,2850,2
133,4131,5
133,7495,3
133,5383,1
133,7994,1
133,6338,5
133,2914,3
133,7900,4
133,7236,2
133,516,4
133,360,4
133,6928,1
133,4673,4
133,6590,1
133,4121,1
133,6158,4
133,3890,5
133,581,2
133,3041,2
133,1610,2
133,7653,5
133,968,1
133,858,3
133,6894,1
133,7502,2
133,8180,5
133,1754,1
133,2946,5
133,57,1
134,9998,1
134,2362,5
134,9875,1
134,6869,5
134,5629,2
134,7293,3
134,8059,3
134,4921,4
134,3780,3
134,5583,5
134,4571,4
134,5472,3
134,8837,1
134,2746,5
134,9950,4
134,7557,5
134,6059,5
134,7532,4
134,4246,3
134,1225,4
134,8816,4
134,9414,3
134,7516,2
134,9045,1
134,8852,2
134,9374,2
134,7919,1
134,7666,1
135,3323,2
135,7266,3
135,5259,2
135,7509,1
135,5295,3
135,3476,2
135,6047,5
135,6187,1
135,4125,1
135,7874,1
135,629,4
135,1059,1
135,3384,4
135,2763,5
135,4314,4
135,8922,5
135,3219,1
135,872,3
135,9523,2
135,298,3
135,3345,5
135,6509,4
135,9636,4
135,5179,2
135,8728,1
135,4224,3
135,4927,3
136,2749,3
136,6117,3
136,3200,1
136,1223,2
136,3706,4
136,3913,5
136,4800,3
136,4053,4
136,7495,1
136,2857,3
136,1380,1
136,6377,4
136,1600,2
136,9857,3
136,1105,3
136,6379,1
136,4418,2
136,6840,2
136,671,3
136,8109,3
136,1433,5
136,4503,1
136,7839,2
136,3365,1
137,7361,1
137,3982,5
137,784,4
137,9855,1
137,8755,1
137,1627,1
137,5165,5
137,7145,3
137,6730,5
137,543,1
137,6569,5
138,3573,5
138,994,4
138,8874,3
138,5745,2
138,9133,2
138,9945,4
138,6171,3
138,6187,3
138,9120,2
138,9739,4
138,1848,2
138,4674,5
138,3597,3
138,2524,5
138,5487,2
138,3436,3
138,6400,2
138,2788,3
138,2407,1
138,5446,4
138,493,4
139,6822,3
139,8364,1
139,4813,2
139,3280,3
139,3446,2
139,6769,5
139,4964,5
139,5886,3
139,3890,2
139,849,2
139,7260,3
139,7503,3
139,7385,1
139,5546,3
139,7185,2
139,6319,3
139,7846,4
139,3693,4
140,9893,1
140,171,1
140,5366,3
140,3552,1
140,5052,2
140,1411,5
140,5071,3
140,6966,2
140,7766,1
140,2187,1
140,3925,1
140,9676,5
140,3796,2
140,1852,3
140,3301,2
140,794,5
140,6516,4
140,6572,1
140,5320,4
140,4523,5
140,1315,3
141,2992,4
141,9027,5
141,3069,1
141,4185,3
141,3025,3
141,4935,5
141,1513,1
141,9933,4
141,9414,4
141,5961,4
141,7718,1
141,2672,2
141,7655,2
142,971,4
142,7057,4
142,4502,2
142,5737,1
142,8584,4
142,3918,2
142,4073,5
142,9358,3
142,2161,3
142,2822,3
142,7590,2
142,3598,3
142,3757,3
142,1462,1
142,565,3
142,9241,4
142,7705,4
142,8422,5
142,5756,1
142,677,3
142,9871,5
142,6897,4
142,1532,5
143,8092,1
143,5081,5
143,1726,1
143,801,5
143,1607,4
143,579,4
143,1617,1
143,8300,4
143,7896,4
143,5983,5
143,9445,3
143,5340,2
143,3992,3
143,3862,4
143,1711,2
143,1407,3
143,9858,5
143,7725,5
143,2073,4
143,8841,1
143,1879,5
143,3470,5
143,4674,2
143,767,2
143,2522,2
143,9748,2
143,4692,1
143,5630,2
143,7389,5
144,7689,3
144,3152,3
144,832,2
144,4501,3
144,1210,1
144,6534,3
144,1553,2
144,1783,4
144,4437,1
144,9268,1
144,6637,5
144,2358,5
144,4908,4
144,5240,5
145,493,3
145,9371,3
145,7262,5
145,1228,2
145,5171,2
145,4091,3
145,9779,4
145,3202,5
145,6951,4
145,6528,1
145,8189,4
146,2283,1
146,4093,2
146,7894,2
146,7994,1
146,9952,2
146,1547,3
146,2008,5
146,6772,5
146,4409,2
146,434,3
146,2549,5
146,5068,5
146,236,2
146,952,1
146,5914,5
146,9204,3
147,5261,5
147,9762,4
147,9243,4
147,8388,5
147,6599,2
147,2436,1
147,4667,4
147,8752,1
147,7859,1
147,269,3
147,4529,2
147,6971,4
147,2289,5
147,2741,5
147,1333,2
147,2329,2
147,974,2
147,6865,2
147,1827,1
147,54,4
147,7741,3
147,6532,3
147,9107,5
147,3102,4
147,3851,4
147,2343,3
147,6891,2
147,3214,4
148,9300,5
148,656,3
148,2334,3
148,5587,4
148,8324,4
148,8586,3
148,8861,4
148,7428,1
148,1230,3
148,5665,4
148,5911,4
148,5173,1
148,750,3
148,5354,2
148,237,4
148,3390,2
148,8727,4
148,5176,5
148,741,1
148,9714,5
148,7005,1
148,4295,4
148,7614,2
149,5139,4
149,4933,4
149,6191,5
149,3144,5
149,292,4
149,5150,2
149,8591,4
149,1789,3
149,1646,3
149,8570,2
149,9630,5
149,5016,1
149,5441,3
149,5172,2
149,5062,1
149,2792,2
149,4553,3
149,3943,2
150,1688,3
150,247,1
150,2929,4
150,6615,5
150,7602,3
150,1245,5
150,4917,3
150,3426,2
150,782,3
150,6231,5
150,3995,2
150,7364,3
150,4286,1
150,4914,5
150,1420,1
150,5523,4
150,1572,4
150,1131,2
150,5458,3
150,373,1
150,287,2
150,2043,3
151,6735,4
151,7581,5
151,3762,4
151,5906,5
151,7137,3
151,492,3
151,6320,5
151,164,2
151,1472,4
151,5423,3
151,3777,4
151,2318,5
151,2693,4
151,642,4
151,7883,3
151,8610,1
151,4252,3
151,6159,1
151,8180,4
151,9518,4
151,5781,3
152,5270,4
152,9820,5
152,9081,2
152,3729,3
152,9727,2
152,1485,4
152,3834,4
152,6583,4
152,7835,4
152,762,1
152,622,4
153,6886,5
153,5585,3
153,3702,4
153,5098,3
153,4776,4
153,3613,1
153,3601,4
153,5299,1
153,6825,2
153,4703,1
153,5221,3
153,7905,1
153,7879,2
153,7939,2
153,3663,5
153,792,4
153,4671,2
153,3972,3
153,5830,2
153,4442,1
153,93,5
153,3590,5
154,6558,2
154,6761,2
154,9850,1
154,9052,3
154,8189,3
154,1896,4
154,7436,5
154,6318,3
154,5303,5
154,4377,3
154,4913,4
154,8233,4
154,3846,4
154,2698,3
154,6009,2
154,4299,1
154,9075,1
154,6036,2
154,9244,4
154,2393,3
154,9674,5
154,9818,3
154,3361,5
155,8299,3
155,8187,5
155,2438,3
155,7052,4
155,5089,1
155,8361,3
155,9684,5
155,2633,3
155,6843,5
155,7929,3
155,612,1
155,8089,4
155,7391,2
155,356,2
155,265,2
155,4860,3
155,858,4
155,7163,5
155,7104,1
155,2142,3
155,7120,3
155,2414,1
155,4973,3
155,1548,1
155,8560,1
155,5276,5
155,450,1
156,9789,1
156,6279,5
156,3247,1
156,217,4
156,4474,2
156,4216,4
156,8328,4
156,7181,5
156,5302,1
156,9785,2
156,5585,5
156,5687,5
156,6657,1
156,4018,2
156,3599,4
156,9149,1
156,3706,4
156,8911,5
156,2241,5
156,9625,3
156,3399,4
156,4394,2
156,272,1
157,5173,1
157,4452,4
157,2682,1
157,9439,2
157,6024,3
157,2962,1
157,9052,4
157,8442,2
157,6753,3
157,8634,1
157,3718,5
158,4932,3
158,421,2
158,4709,1
158,1514,2
158,3993,5
158,7128,5
158,4095,5
158,7313,5
158,209,4
158,7978,4
158,5719,1
158,3614,5
158,7688,4
158,5007,3
158,8740,5
158,9238,4
158,6210,4
158,5123,4
158,5048,1
158,2794,4
158,2551,2
158,9532,5
158,3823,3
158,4493,1
158,3208,3
158,9622,2
158,9169,1
158,3241,2
159,1175,3
159,5639,4
159,4039,2
159,2268,3
159,4427,2
159,3635,1
159,9462,3
159,9811,4
159,201,4
159,7148,1
159,9352,1
159,6616,1
159,1935,5
159,4177,4
159,1926,3
159,8791,3
159,4838,5
159,8535,3
160,8729,3
160,2494,4
160,1475,5
160,4957,2
160,268,4
160,2925,1
160,8367,5
160,2504,4
160,279,4
160,7033,2
160,9480,1
160,8721,2
160,2989,1
161,830,4
161,5389,5
161,2082,5
161,9522,1
161,1309,3
161,2489,2
161,5466,5
161,5414,5
161,3666,4
161,7525,2
162,6766,4
162,1556,5
162,321,2
162,9024,5
162,7887,3
162,5753,3
162,5520,5
162,6188,3
162,3202,1
162,2011,1
162,7062,2
162,254,2
162,1621,5
162,6093,3
162,289,1
162,6414,2
162,1778,4
162,7481,5
162,7998,5
162,3550,2
162,2164,5
162,1553,3
162,8222,4
162,9105,5
162,4197,3
162,2075,1
163,2731,2
163,9465,2
163,2244,5
163,4615,2
163,7920,2
163,8986,2
163,218,2
163,7465,2
163,6194,5
163,1682,3
163,2883,4
164,6052,5
164,726,5
164,9335,2
164,3444,4
164,8087,2
164,6275,3
164,3311,1
164,5546,1
164,8617,2
164,6153,2
164,6605,1
164,865,3
164,4895,5
164,5999,4
164,9308,3
164,9926,3
164,9552,2
164,2535,4
164,4978,2
164,5969,3
164,1237,3
164,1337,4
164,7137,5
164,1207,3
164,6087,1
165,7671,3
165,1849,1
165,898,4
165,8105,4
165,2731,4
165,3032,1
165,5437,5
165,7470,1
165,7067,4
165,9233,1
165,6854,2
165,5985,4
165,2122,4
165,3751,4
165,387,5
166,6998,4
166,6261,4
166,6259,1
166,8842,5
166,2182,1
166,507,2
166,1348,4
166,8598,4
166,3771,5
166,7557,2
166,5872,1
166,974,5
166,5457,4
166,1377,1
166,4075,5
166,4507,4
166,2901,2
166,5223,1
166,5846,2
166,800,3
166,8269,2
166,9650,4
166,2844,3
167,1303,1
167,1513,5
167,2958,1
167,7662,3
167,6194,3
167,749,3
167,2463,1
167,9554,5
167,3883,5
167,4044,1
167,2920,1
167,3139,3
167,6065,1
167,2999,4
167,3915,4
167,4342,1
168,3117,1
168,2379,5
168,5491,2
168,6134,1
168,2159,5
168,3409,3
168,8983,4
168,6118,1
168,7607,1
168,1937,4
169,6514,3
169,6473,4
169,9043,3
169,2684,2
169,7191,3
169,6379,5
169,9847,2
169,1855,5
169,9238,5
169,8542,3
169,254,5
169,5481,2
169,5546,2
169,337,2
169,6175,5
169,2022,3
169,5867,2
169,8023,2
169,7043,3
170,3032,5
170,3496,5
170,6548,1
170,2292,3
170,5725,5
170,6753,3
170,6676,2
170,8312,1
170,2561,1
170,1683,2
170,9660,4
170,3690,4
171,4440,1
171,7016,4
171,7295,5
171,9059,1
171,9036,3
171,7363,5
171,343,3
171,4733,4
171,7577,4
171,4870,1
171,1809,1
171,8917,5
171,1937,3
171,8674,5
171,2097,1
171,8107,4
171,8152,4
171,9245,1
171,4837,5
171,4311,3
171,9808,4
171,4936,4
171,6692,2
171,3680,3
172,4721,5
172,5901,1
172,9196,5
172,9019,1
172,1807,2
172,3775,4
172,1112,1
172,9500,1
172,1177,4
172,1623,5
172,4709,5
173,869,5
173,3716,3
173,498,1
173,9693,1
173,9040,2
173,1720,4
173,3746,4
173,2723,5
173,753,4
173,4219,4
173,2908,2
174,7200,5
174,462,5
174,6577,1
174,6613,4
174,6883,4
174,3410,4
174,8975,3
174,1643,4
174,3292,4
174,5877,5
175,3598,2
175,7525,2
175,3300,1
175,2162,3
175,5047,4
175,3868,5
175,3241,1
175,4904,1
175,1493,5
175,3421,4
175,6172,3
175,4088,4
175,501,1
175,875,3
176,5735,2
176,3084,4
176,2523,5
176,5530,3
176,9266,1
176,6448,4
176,5676,2
176,8281,4
176,5264,2
176,8712,3
176,8767,3
177,6630,1
177,9505,1
177,2471,1
177,9815,4
177,8656,1
177,7652,5
177,1487,5
177,6958,3
177,5289,1
177,7059,5
177,8936,1
177,6507,4
177,357,3
177,2171,5
178,7147,4
178,8006,1
178,2110,2
178,4056,1
178,2958,4
178,4412,5
178,4775,3
178,4103,4
178,6742,4
178,8869,3
178,5275,2
178,4232,4
178,1689,3
178,7604,1
178,2475,5
178,1430,1
178,2343,4
178,990,4
178,7658,1
178,8776,3
178,420,2
178,6220,2
178,5386,2
178,4027,1
178,3049,1
178,8666,1
178,5787,2
178,6524,1
179,4080,2
179,1478,2
179,5234,5
179,2200,2
179,6827,1
179,6011,4
179,4044,1
179,408,5
179,3853,2
179,1476,2
179,4286,1
179,3739,4
179,4116,4
179,6925,1
179,1617,3
179,1508,5
179,2127,2
179,7137,5
179,806,1
179,3074,2
179,1498,1
179,4483,4
179,6288,3
179,4003,2
179,2923,1
179,2821,3
179,566,1
179,5852,3
179,367,4
180,2074,4
180,2442,5
180,8277,1
180,2516,5
180,5699,1
180,3055,4
180,2089,3
180,5871,5
180,6677,4
180,2414,5
180,2165,5
180,9241,4
180,471,2
181,1063,1
181,2796,5
181,6983,5
181,2477,2
181,5892,5
181,6077,3
181,4146,3
181,3216,3
181,375,4
181,9187,1
181,5829,1
181,8342,2
181,9108,3
181,3445,4
181,8388,2
181,6377,5
182,895,5
182,7062,4
182,6601,4
182,4434,2
182,7424,1
182,9032,4
182,8338,4
182,9508,3
182,2644,2
182,9384,3
182,3376,3
182,6726,3
182,2414,5
182,3231,4
182,6123,5
182,664,3
182,3897,2
182,512,1
182,4444,3
182,9652,2
182,602,4
182,1408,2
182,4636,4
182,7149,2
183,7390,1
183,3959,4
183,3815,2
183,9188,5
183,2875,4
183,2528,1
183,2713,2
183,7021,5
183,6505,4
183,3881,1
183,6341,4
183,2700,5
183,4103,3
183,8741,4
183,1108,5
183,2411,5
184,3275,4
184,9002,5
184,1232,5
184,5127,3
184,542,4
184,1791,1
184,1265,1
184,5550,3
184,2524,1
184,6015,5
184,4998,5
184,7569,2
184,4052,3
184,8448,3
184,9295,1
184,1509,2
184,4365,5
184,7544,4
184,6564,3
184,1902,5
184,3788,1
184,3162,4
184,211,1
184,940,5
185,7126,2
185,8047,1
185,8559,4
185,1412,1
185,4357,4
185,6803,3
185,4827,5
185,3417,1
185,8932,2
185,6125,5
185,8222,4
185,8621,1
185,3106,2
185,5812,5
185,455,5
185,4517,5
185,7154,4
185,2891,4
185,5323,4
185,8302,5
185,3018,2
185,9960,4
185,7280,3
185,6380,4
185,2163,5
186,530,3
186,2375,2
186,7899,2
186,5689,4
186,6745,1
186,8163,2
186,5644,4
186,8517,1
186,6073,4
186,2058,4
186,9929,3
186,4425,3
186,4368,4
186,2199,5
186,5775,5
186,2165,1
186,1426,3
186,6132,3
187,2063,5
187,7656,4
187,6482,3
187,1759,2
187,1013,4
187,1261,2
187,2360,5
187,5175,2
187,9228,5
187,8109,2
187,8921,4
187,8151,2
188,8347,4
188,2490,4
188,7048,5
188,2912,2
188,1994,4
188,9097,4
188,7102,5
188,2117,1
188,1931,3
188,9516,4
188,9601,3
188,8658,1
188,5058,5
188,7184,5
188,3922,1
188,2499,5
188,1000,4
188,8446,1
188,292,1
188,2560,5
189,7203,2
189,4138,4
189,505,5
189,708,3
189,1701,2
189,2462,5
189,6496,4
189,7410,5
189,8034,2
189,9542,3
189,7920,2
189,177,1
189,6211,1
189,3738,1
189,8803,3
189,5135,5
189,9752,3
189,6901,4
189,3153,3
189,2125,4
190,1412,4
190,974,5
190,4096,1
190,3875,2
190,8490,3
190,4039,3
190,2022,4
190,5540,3
190,9015,3
190,6718,2
190,9235,5
190,4816,4
190,5340,4
190,9668,1
190,5509,3
190,3445,3
190,9362,2
190,5609,5
190,2460,1
190,6673,1
190,5871,3
190,8543,5
190,27,1
190,4328,5
190,5590,5
190,1399,3
190,3569,4
190,4261,4
190,3269,4
191,8249,1
191,5709,1
191,8737,3
191,8062,3
191,1889,5
191,8340,2
191,6657,1
191,240,4
191,5930,5
191,296,3
191,3949,4
191,8613,4
191,513,1
191,2758,1
191,3887,4
191,8881,2
191,3745,1
191,5345,5
191,2421,2
191,6269,3
191,5096,4
191,8162,4
191,1069,5
191,5423,3
191,4726,4
191,548,1
191,5132,2
191,6786,5
192,9544,4
192,4665,2
192,9051,2
192,3929,4
192,1800,4
192,7074,3
192,399,2
192,6904,4
192,3763,3
192,7972,4
192,7895,2
193,3662,4
193,2269,5
193,5130,5
193,5556,4
193,6484,2
193,6323,3
193,6842,4
193,186,1
193,804,4
193,912,2
193,9320,2
193,8239,3
193,1714,2
193,8410,1
193,3545,3
193,1257,5
193,2371,4
193,3788,3
193,1350,5
194,8492,2
194,3033,5
194,9923,2
194,9796,5
194,6885,1
194,6098,4
194,796,3
194,9300,4
194,3724,2
194,5060,1
194,6415,5
194,7862,1
194,1252,1
194,5837,3
195,4694,5
195,4230,2
195,9479,3
195,7732,4
195,5644,3
195,4141,5
195,6258,1
195,1786,1
195,8619,1
195,5743,2
195,8971,4
195,1600,1
195,9033,5
195,9161,4
195,2343,3
195,1777,1
195,3601,5
195,4750,2
195,105,5
195,2990,2
195,6332,3
195,9388,3
195,6358,2
195,4033,3
195,5068,1
195,9854,3
195,3100,4
195,7492,2
195,2427,2
196,8400,3
196,3743,1
196,9947,3
196,2905,4
196,4161,1
196,2847,2
196,2886,4
196,8683,1
196,5212,2
196,2791,4
196,3852,2
196,6316,1
196,1249,3
196,8395,2
196,6517,1
196,3503,2
196,7917,1
196,1413,2
196,8146,3
196,6895,2
196,3978,3
196,5434,2
196,6157,4
196,3712,5
196,3696,1
196,5362,3
196,7381,3
197,8635,4
197,7660,2
197,7639,3
197,5951,4
197,1540,5
197,9283,4
197,4794,3
197,740,1
197,3944,3
197,4104,1
197,1438,4
197,8498,1
197,7479,5
197,8543,1
197,2134,2
197,2521,5
197,8451,4
197,3106,4
197,5847,1
197,1098,5
197,2742,2
197,8881,4
197,5247,4
197,7159,2
198,9445,1
198,2382,5
198,3631,5
198,6969,4
198,1747,2
198,3798,2
198,678,4
198,8959,4
198,8868,4
198,1203,3
198,9963,1
199,8893,4
199,3531,5
199,655,3
199,4695,1
199,2175,5
199,9623,5
199,8817,1
199,5051,3
199,6733,3
199,1525,1
199,1985,4
199,5179,1
199,8060,4
199,3051,4
199,3688,5
199,3475,5
199,1466,2
199,9764,4
199,4478,1
199,5241,2
199,2500,4
199,2745,1
199,9035,4
199,9151,5
199,9835,2
199,6649,4
199,3467,5
200,1866,2
200,7268,2
200,1079,1
200,9850,5
200,6548,5
200,3319,2
200,1677,4
200,7649,1
200,8610,5
200,9550,3
200,4213,3
200,5618,2
200,968,4
200,4565,1
200,2572,1
200,5386,4
200,3987,5
201,4247,1
201,8219,2
201,1527,4
201,1295,4
201,3906,5
201,80,2
201,631,4
201,6941,2
201,8852,5
201,1542,1
201,9697,5
201,171,4
201,6784,3
201,7466,2
201,2151,4
201,4388,2
201,6330,3
201,1352,5
201,973,5
201,834,1
201,3276,1
201,3003,3
201,2081,4
201,114,3
202,2120,5
202,5257,4
202,5452,3
202,9256,4
202,7301,2
202,279,3
202,4698,2
202,6692,4
202,714,4
202,4054,3
202,3835,4
202,4799,5
202,5485,1
203,2226,3
203,7757,3
203,8738,2
203,3366,5
203,569,3
203,4956,4
203,8742,3
203,1399,1
203,2503,3
203,208,1
203,2167,1
203,7974,3
203,4348,3
204,7919,2
204,3926,2
204,4496,2
204,8340,4
204,5644,4
204,8280,3
204,5309,5
204,2890,1
204,4942,4
204,2657,3
204,1234,5
204,2932,3
204,2449,2
204,2600,5
204,6210,1
204,3063,3
204,2981,2
204,6264,2
204,1185,4
204,6189,2
204,5126,2
204,4588,4
204,2431,1
205,8127,1
205,6482,2
205,6730,1
205,6976,4
205,8289,4
205,5898,2
205,1560,2
205,4106,1
205,161,2
205,2283,5
205,8158,4
205,883,3
205,9913,1
205,9827,4
205,8961,5
205,9339,4
206,7841,3
206,8196,3
206,7453,3
206,5500,2
206,6140,3
206,9117,5
206,8045,1
206,718,1
206,175,5
206,8405,3
206,7268,1
206,7014,1
206,2805,2
206,4159,2
206,6590,1
206,3385,5
206,3689,5
206,7775,2
206,2249,5
206,6804,1
206,7821,2
206,9342,2
207,8854,2
207,3870,3
207,7344,4
207,5298,1
207,9653,5
207,4556,4
207,8441,5
207,3311,5
207,6138,5
207,5483,4
207,2413,2
207,7735,4
207,1382,2
207,6010,4
207,3762,2
207,4679,4
207,236,4
207,9352,1
207,2479,1
207,8195,2
207,6878,2
207,4330,2
207,4653,4
207,8817,3
207,8119,5
207,7285,2
208,7592,3
208,449,5
208,5748,1
208,3870,2
208,3160,4
208,5869,1
208,2391,5
208,506,5
208,9646,1
208,7565,2
208,5376,2
208,1759,5
209,5257,5
209,4433,4
209,5212,4
209,7764,3
209,3004,2
209,2319,3
209,7098,4
209,2023,5
209,8847,5
209,8335,2
209,1847,4
209,4328,3
209,3552,4
209,3959,1
209,8767,1
209,4660,1
209,2900,4
209,9416,2
209,2087,4
209,9403,2
209,5534,5
